favorite_count,source,text,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str
21,SocialFlow,This is what the whistleblower's attorney told House Republicans who asked his client to testify in the impeachment… https://t.co/9HFTpnozo9,,False,Sun Nov 10 23:31:04 +0000 2019,15,1193672452024524800
67,SocialFlow,Beneath the impeachment spin: Growing Republican concern https://t.co/l6sTV3PSEZ https://t.co/6u0SCoUimG,,False,Wed Oct 02 21:55:03 +0000 2019,21,1179515162929324033
47,SocialFlow,A stunning number lands in the middle of the gun debate | Analysis by CNN's Chris Cillizza https://t.co/2g9pWbMN9y https://t.co/W9wk27zkUp,,False,Thu Aug 15 16:45:05 +0000 2019,24,1162042539026853888
583,SocialFlow,"Pelosi to Trump: When you come after the whistleblower, ""you're in my wheelhouse"" https://t.co/0WoesO5AC4 https://t.co/vqbKglw56G",,False,Sun Nov 17 16:14:05 +0000 2019,137,1196099194542534658
18,SocialFlow,In this week’s “Inside Politics” forecast: How the McCains have been drawn into the impeachment drama… https://t.co/VoK4p4kwIn,,False,Sun Sep 29 20:00:11 +0000 2019,9,1178399091048566784
20,SocialFlow,President Trump moves to sanction Turkey after criticism from Congress https://t.co/KnDSOD4RNi https://t.co/3oUYqUCYQ9,,False,Mon Oct 14 23:33:06 +0000 2019,18,1183888490028814338
70,SocialFlow,"Cindy McCain asks ""all Americans to take a pledge of civility"" https://t.co/mHHhoHa4Yj https://t.co/XS7QJndNpL",,False,Wed Aug 21 20:36:03 +0000 2019,11,1164274988226097152
144,SocialFlow,"The Baghdadi operation was named after Kayla Mueller, who was held hostage by ISIS and killed in 2015… https://t.co/vZ3WwAidcF",,False,Sun Oct 27 22:28:26 +0000 2019,44,1188583259598405632
38,SocialFlow,Steve Bullock on some Democratic presidential candidates embracing progressive ideas: “I do worry we are on our way… https://t.co/AV2qubdL7d,,False,Thu Aug 15 14:09:56 +0000 2019,14,1162003493831479296
62,SocialFlow,Don't miss the totally debunked conspiracy theory Donald Trump pushed in the Ukraine call | Analysis by CNN’s Chris… https://t.co/UhiNHlN7XQ,,False,Mon Sep 30 19:40:06 +0000 2019,33,1178756425197215746
199,SocialFlow,"Joe Walsh says he is challenging President Trump ""to make the moral case against him"" https://t.co/j7aNj11Lqm https://t.co/N6ONH5mj9A",,False,Mon Aug 26 12:50:47 +0000 2019,43,1165969842169683968
10,SocialFlow,"""Do you really want me to rule the country?"": Neil Gorsuch on the Supreme Court's right turn and racing mascots in… https://t.co/TzTRufieKm",,False,Wed Sep 11 04:30:06 +0000 2019,9,1171642044068126721
15,SocialFlow,Here are the lawmakers who are not seeking reelection to Congress in 2020 https://t.co/qZPH6dPCAc https://t.co/wBnjfRgoCI,,False,Sun Sep 01 23:30:09 +0000 2019,4,1168305069126819840
13,SocialFlow,The latest on the Trump impeachment inquiry. Follow for live updates https://t.co/0TCLuZ1cwK https://t.co/5r5BK0Z8np,,False,Wed Nov 27 23:45:08 +0000 2019,4,1199836584616644612
139,SocialFlow,"Exclusive: After a private White House meeting, Rudy Giuliani associate Lev Parnas said he was on a ""secret mission… https://t.co/gWyzjBtG7f",,False,Sat Nov 16 15:21:06 +0000 2019,86,1195723474712645633
62,SocialFlow,French President Macron sparks confusion after inviting Iran's foreign minister to G7 summit | Analysis… https://t.co/OcqgsCuiz9,,False,Sun Aug 25 17:10:03 +0000 2019,23,1165672699785617408
24,SocialFlow,US may have supplied tear gas used against Hong Kong protesters https://t.co/tygT2Ft2Br https://t.co/VfXTsBsGFT,,False,Thu Aug 15 23:51:07 +0000 2019,30,1162149752567455746
55,SocialFlow,From a former disbeliever: Why Texas could go blue in 2020 | Analysis https://t.co/PJiWrN3q1q https://t.co/o1tPCwXO8U,,False,Fri Aug 09 13:37:07 +0000 2019,11,1159820908183326720
7,SocialFlow,Congress weighs response to attacks on Saudi oil facilities https://t.co/gqwY3Lbwj9 https://t.co/K8Lg36hBDh,,False,Tue Sep 17 22:04:06 +0000 2019,4,1174081620720197634
77,SocialFlow,Lawyer for the Ukraine whistleblower says he represents a second whistleblower on President Trump's actions… https://t.co/8Zi4bn4E7u,,False,Mon Oct 07 21:00:04 +0000 2019,13,1181313263654572033
25,SocialFlow,"EPA ""exceeded"" its goals in cutting back environmental regulations during the Trump administration, according to an… https://t.co/0wqwW26X5x",,False,Fri Aug 09 17:30:05 +0000 2019,20,1159879536244396032
27,Twitter Media Studio,Democratic Sen. Jack Reed calls the US withdrawal from nuclear treaty with Russia a “very consequential event”… https://t.co/KF94mSh7DG,,False,Fri Aug 02 17:35:55 +0000 2019,23,1157344286733742083
25,SocialFlow,How Greenland explains Donald Trump’s entire presidency | Analysis by CNN’s Chris Cillizza https://t.co/vacJ3hJYtT https://t.co/GRDXJO7f5O,,False,Thu Aug 22 00:01:45 +0000 2019,9,1164326758361030662
288,SocialFlow,President Trump and his counsel have been invited to take part in the upcoming impeachment hearings… https://t.co/fDYZdyPg7Y,,False,Wed Nov 27 11:10:04 +0000 2019,80,1199646566065160193
140,SocialFlow,New Yorkers are trying to cancel their Equinox memberships over Trump. A city councilman wants to make that easier… https://t.co/OTVYM9dPzy,,False,Fri Aug 09 23:33:03 +0000 2019,49,1159970879746564099
143,SocialFlow,Democrats call on Betsy DeVos to testify on student loan forgiveness after contempt ruling https://t.co/ROsrlBOKD0 https://t.co/226B3GvWvN,,False,Tue Oct 29 21:46:07 +0000 2019,36,1189297387233316875
22,SocialFlow,Oil prices nosedive 8% on Trump tariff threat — worst day in more than 4 years https://t.co/692HkthbCp https://t.co/zgnA0WOzaT,,False,Fri Aug 02 23:00:06 +0000 2019,21,1157425871634014208
39,SocialFlow,The latest on the Trump impeachment inquiry. Follow for live updates https://t.co/jATI3sJzBm https://t.co/fokjOKzYXY,,False,Sat Oct 19 15:27:06 +0000 2019,12,1185578123582160899
11,SocialFlow,READ: US-Guatemala agreement on asylum claims that would limit the ability of some Central American migrants to cla… https://t.co/gGC7N0Ye6M,,False,Thu Aug 01 22:14:45 +0000 2019,6,1157052070886813697
27,SocialFlow,Black Democrats are split along generational lines | Analysis https://t.co/6qdfMA0N2s https://t.co/JSAsigpbAa,,False,Sat Aug 17 21:02:06 +0000 2019,11,1162831993404567553
168,SocialFlow,Former US ambassador to Denmark says President Trump cancelling a trip to the country over Greenland interest “is n… https://t.co/E7QfekXprq,,False,Thu Aug 22 01:08:05 +0000 2019,37,1164343448058683392
445,SocialFlow,Michael Bloomberg plans to spend $100 million on anti-Trump ads in key states https://t.co/PkAxW1Z2Wh https://t.co/lEFhqtlBvk,,False,Sat Nov 16 06:29:04 +0000 2019,101,1195589583221727232
42,SocialFlow,"The Navy was notified the White House will not intervene in the review of SEAL Eddie Gallagher, who posed with a de… https://t.co/bk9cZtwqOe",,False,Mon Nov 25 15:13:06 +0000 2019,17,1198982952866193409
19,Twitter Web App,President Trump announces new sanctions on Venezuelan government (corrects previous tweet about scope of the execut… https://t.co/H0NiAL1Hbn,CNNPolitics,False,Tue Aug 06 16:04:24 +0000 2019,5,1158770807763546112
13,SocialFlow,How British politics broke | Analysis by CNN's Chris Cillizza https://t.co/nSm9GBjZsi https://t.co/PkcoAib6tG,,False,Mon Sep 09 23:05:03 +0000 2019,7,1171197857241714694
124,SocialFlow,How one Defense Department staffer completely undermined the White House's Ukraine timeline | Analysis by CNN's Chr… https://t.co/tVlnvKDX2j,,False,Thu Nov 21 17:20:07 +0000 2019,40,1197565364713988096
16,SocialFlow,Will Donald Trump kill Jeff Sessions' Senate comeback? | Analysis by CNN's Chris Cillizza https://t.co/2k93h51xQb https://t.co/hoztCRzjVJ,,False,Wed Oct 30 23:01:10 +0000 2019,8,1189678661840048129
10,SocialFlow,"Joe Biden raises $15.2 million in the third quarter, falling behind his previous haul https://t.co/C6Z3VA9Npu https://t.co/mN0L4uIRNH",,False,Fri Oct 04 09:00:16 +0000 2019,7,1180044955634606080
23,SocialFlow,"A series of suspicious deaths at a VA hospital in West Virginia is the subject of a federal criminal investigation,… https://t.co/7H1gr1uAsM",,False,Fri Aug 30 20:29:03 +0000 2019,23,1167534717404684288
35,SocialFlow,"President Trump again says he's looking ""seriously"" at birthright citizenship despite the 14th Amendment… https://t.co/8xXIIAc6Zj",,False,Thu Aug 22 11:47:09 +0000 2019,14,1164504274480615424
53,SocialFlow,READ: Adam Schiff's opening remarks at second public impeachment hearing https://t.co/ZvjQqku0om https://t.co/wUSm74YsA4,,False,Fri Nov 15 14:20:30 +0000 2019,14,1195345837855059968
43,SocialFlow,How failed presidential candidates could hold the key to a Democratic Senate majority in 2020 | Analysis by CNN's C… https://t.co/6GP07glRPR,,False,Thu Aug 15 19:02:05 +0000 2019,21,1162077014670610434
38,SocialFlow,President Donald Trump's very stormy week https://t.co/bMMlZSofWw https://t.co/3EJOkduntx,,False,Sat Sep 07 15:05:06 +0000 2019,10,1170352296666046464
61,SocialFlow,"The Trump administration sends letters to dozens of residences in California, New Mexico and Texas notifying owners… https://t.co/m1MIkpIfRx",,False,Thu Nov 21 21:46:41 +0000 2019,88,1197632448676409345
46,SocialFlow,Acting Homeland Security Secretary Kevin McAleenan says he won't testify at terrorism hearing despite receiving sub… https://t.co/VxM8pxZPsn,,False,Sat Oct 26 17:32:06 +0000 2019,39,1188146297838231553
31,SocialFlow,Pete Buttigieg says he understands the concern over his past remarks on minorities and education… https://t.co/HeZ9g2PFXf,,False,Tue Nov 26 21:33:03 +0000 2019,8,1199440959030923264
37,SocialFlow,Ukraine scandal drives another day of breaking news in Washington. Here's the latest. https://t.co/5RGuP7iSgK https://t.co/YT56TTarm6,,False,Thu Oct 03 02:45:08 +0000 2019,17,1179588163393732608
20,SocialFlow,"Air Force temporarily grounds 100 C-130 aircraft due to ""atypical cracks"" https://t.co/IwR9M9at7T https://t.co/7BIJF1wXlL",,False,Thu Aug 08 16:11:06 +0000 2019,8,1159497269630160897
32,SocialFlow,680 undocumented workers were arrested in a record-setting immigration sweep on the first day of school… https://t.co/0YyXEVODXL,,False,Thu Aug 08 15:22:04 +0000 2019,25,1159484929601867777
45,SocialFlow,"Rick Perry to step down as energy secretary by year's end, The New York Times and Washington Post report… https://t.co/E2nwbNTeLJ",,False,Fri Oct 04 11:32:04 +0000 2019,15,1180083160081719302
20,SocialFlow,Fact check: Did the VA remove Bibles and ban Christmas carols? https://t.co/ZbvpoKq90i https://t.co/9QfwHAfsJs,,False,Sun Sep 01 21:07:05 +0000 2019,12,1168269067154788352
11,SocialFlow,"Watchdog group claims Bill de Blasio used ""shell game"" to exceed campaign-finance limits https://t.co/bZlpzfalFf https://t.co/0MvzMGVjKL",,False,Thu Aug 08 07:30:05 +0000 2019,8,1159366153862557696
24,SocialFlow,Another potentially awkward holiday for President Trump and Chief Justice John Roberts https://t.co/qiYa72WE9x https://t.co/A0FGXSLxWw,,False,Tue Nov 26 16:16:08 +0000 2019,11,1199361200997519360
74,SocialFlow,Manhattan US Attorney's office will participate in President Trump’s tax lawsuit https://t.co/J4UtMPtkEX https://t.co/qAC7wzaWQQ,,False,Tue Oct 01 22:55:03 +0000 2019,35,1179167872070885376
17,SocialFlow,Five of the world's biggest economies are at risk. Here's where the US stands https://t.co/ZNVilR3nyW https://t.co/Foy7CeENn5,,False,Mon Aug 19 14:54:42 +0000 2019,13,1163464311446081536
28,SocialFlow,"Democratic senator disapproves of ""lock him up"" World Series chants at President Trump https://t.co/FJ85RMN1N1 https://t.co/1D5tb8s6Ti",,False,Mon Oct 28 20:10:15 +0000 2019,10,1188910873567514625
36,SocialFlow,"The Ukraine text messages, annotated https://t.co/rfaCFKs3Sl https://t.co/6m0GDSV5e8",,False,Sun Oct 06 23:44:06 +0000 2019,21,1180992156263157760
142,SocialFlow,"Republican Sen. Joni Ernst confronted by Iowan constituent for not ""standing up"" to President Trump… https://t.co/BrGqJm5Y1x",,False,Sat Oct 05 20:00:11 +0000 2019,35,1180573419617816583
955,TweetDeck,Tim Ryan: “For the President of the United States in the midst of this tragedy ... in the last 24 hours lose 29 peo… https://t.co/3jskfHGwBM,,False,Mon Aug 05 12:59:56 +0000 2019,329,1158361999098744832
43,SocialFlow,North Korea launches ballistic missile a day after agreeing to US talks https://t.co/Xp59JjaaZS https://t.co/U21vJNx6q2,,False,Wed Oct 02 21:10:05 +0000 2019,35,1179503844943900672
21,SocialFlow,"What, exactly, is Hillary Clinton doing? | Analysis by CNN's Chris Cillizza https://t.co/jSeiUgIK5R https://t.co/WoO7p2fDJt",,False,Thu Nov 14 14:19:17 +0000 2019,7,1194983141636759552
54,SocialFlow,President Trump raised Joe Biden and Elizabeth Warren’s political prospects in a June call with Chinese President X… https://t.co/emT5Qj5j4W,,False,Fri Oct 04 11:04:07 +0000 2019,37,1180076125374046214
197,SocialFlow,Her toddler died weeks after leaving ICE custody. She's suing a private prison company for $40 million… https://t.co/fNoLniBhbo,,False,Thu Aug 01 11:42:06 +0000 2019,66,1156892859267735554
18,SocialFlow,The South Carolina Republican Party executive committee votes to skip a presidential primary in 2020… https://t.co/2JUBm5v5CT,,False,Sun Sep 08 19:00:11 +0000 2019,18,1170773847207030788
28,SocialFlow,African American employee's office at Education Department vandalized https://t.co/BUBILBUkbm https://t.co/kAk56GVeU0,,False,Sat Aug 24 16:00:07 +0000 2019,32,1165292712888852482
99,SocialFlow,President Trump contradicts testimony – and himself – by claiming he never directed Rudy Giuliani on Ukraine… https://t.co/ED0mwsPMLV,,False,Wed Nov 27 22:30:03 +0000 2019,42,1199817690921291777
43,SocialFlow,"President Trump arrives at Walter Reed to begin ""portions"" of his annual physical exam https://t.co/7O7SVJ7Pst https://t.co/Eqc7iPXRJb",,False,Sat Nov 16 21:06:06 +0000 2019,23,1195810297384181760
97,SocialFlow,"""'Truly heartbreaking:"" Beto O'Rourke to return to his hometown of El Paso, Texas after a deadly shooting… https://t.co/Hg8rmXeUZV",,False,Sun Aug 04 09:34:03 +0000 2019,26,1157947797406138368
53,SocialFlow,"Trump circulates quote invoking ""civil war-like fracture"" if he's removed from office https://t.co/kFOkV3kpA4 https://t.co/ybrccqOSBj",,False,Mon Sep 30 16:31:07 +0000 2019,18,1178708863413051393
141,TweetDeck,President Trump announced a new trade deal with Japan: “The deal is done” #CNNSOTU https://t.co/35EHdETsLk,,False,Sun Aug 25 13:34:37 +0000 2019,66,1165618483675193346
155,TweetDeck,They met on the 2018 campaign trail as first-time candidates. They got to talking and realized they had a lot in co… https://t.co/zryjT7mjE8,CNNPolitics,False,Sat Sep 28 15:04:14 +0000 2019,42,1177962224780021760
16,SocialFlow,Immigration judges at the Department of Justice were sent news briefing with link to anti-Semitic content… https://t.co/14ja6uG6KN,,False,Sat Aug 24 07:32:05 +0000 2019,9,1165164863607443457
41,SocialFlow,Former Attorney General Eric Holder cautions against potentially prosecuting Donald Trump post presidency… https://t.co/jCKodPAI51,,False,Sat Sep 14 20:28:04 +0000 2019,20,1172970291435384832
110,SocialFlow,"Budget official undercut one of the White House's arguments for freezing $400 million in security aid to Ukraine, a… https://t.co/vSU3obVByE",,False,Wed Nov 27 03:45:07 +0000 2019,47,1199534592056791040
31,SocialFlow,Former Starbucks CEO Howard Schultz drops his plan to run as an independent candidate for president in 2020… https://t.co/YH3ZLYCMCp,,False,Fri Sep 06 22:01:05 +0000 2019,7,1170094594631110657
50,SocialFlow,FBI says hackers are targeting the US auto industry https://t.co/M2Tj3hhTys https://t.co/Opf6zq2PAk,,False,Wed Nov 20 22:41:04 +0000 2019,44,1197283747948838914
29,SocialFlow,US defense secretary says the withdrawal of troops from northeast Syria will take “weeks not days”… https://t.co/zspkGjo6EP,,False,Sun Oct 20 14:30:09 +0000 2019,26,1185926179494285312
13,SocialFlow,"US-Mexico border arrests drop 24% from June to July, CBP data shows https://t.co/FCh9PZUnpW https://t.co/QoZU8A4uWQ",,False,Fri Aug 09 18:47:05 +0000 2019,13,1159898913207398401
279,SocialFlow,House Speaker Nancy Pelosi says President Trump is “scared” of the House Democrats' impeachment inquiry… https://t.co/eNswrnxIka,,False,Wed Oct 02 20:10:08 +0000 2019,52,1179488756774133765
51,SocialFlow,Trump's phone calls with foreign leaders are everything you think they would be https://t.co/fORZlF47X0 https://t.co/1NmHyLbEwv,,False,Thu Sep 19 23:00:10 +0000 2019,25,1174820507155386368
33,SocialFlow,Presidential election calendar: Here are the 2020 dates to know https://t.co/uFJicNZJzd https://t.co/xgDbH71GDY,,False,Tue Nov 26 08:34:04 +0000 2019,24,1199244918625099778
189,SocialFlow,"Joe Biden to President Trump: ""You're not going to destroy me"" https://t.co/hqZA1D1F8V https://t.co/gCb4ZfC6GA",,False,Thu Oct 03 20:40:13 +0000 2019,40,1179858717594005506
94,SocialFlow,Three federal judges blocked a Trump administration rule that makes it more difficult for immigrants who rely on pu… https://t.co/kR8Vpi89Nt,,False,Fri Oct 11 21:10:05 +0000 2019,34,1182765334719320065
45,SocialFlow,NEW: The FBI asked last month to interview the whistleblower who first raised concerns about President Trump's inte… https://t.co/yj7PgB8rDl,,False,Wed Nov 20 20:01:27 +0000 2019,37,1197243576595423235
38,SocialFlow,New Trump impeachment defense already under siege | Analysis https://t.co/vLY2lycWM7 https://t.co/4kuZGuF9cD,,False,Fri Oct 04 10:33:16 +0000 2019,16,1180068361734107136
6154,TweetDeck,"Beto O’Rourke on President Trump’s visit to El Paso following the mass shooting: “He should be consoling people, br… https://t.co/91WFih6NEt",,False,Sun Aug 11 13:14:11 +0000 2019,1518,1160539913428918273
20,SocialFlow,The 2020 Democratic field is going to start shrinking faster now | Analysis https://t.co/mYN5auPoN8 https://t.co/D1UxdWiEDq,,False,Thu Aug 22 19:30:04 +0000 2019,5,1164620773346160640
17,SocialFlow,What Medicare for All would mean for the 60 million people already on Medicare https://t.co/xh828VPcMI https://t.co/wHKixiosHo,,False,Mon Sep 09 20:00:09 +0000 2019,7,1171151325578629120
70,SocialFlow,How Lindsey Graham's support for President Trump — a man he once called a “jackass” — has evolved… https://t.co/jEFxA6j5H1,,False,Tue Oct 01 21:13:06 +0000 2019,41,1179142216889126912
